name,url,image_url,Item ID,Total Price,Weight,Per Carat Price,Color,Shape,Clarity,Cut,Color Intensity,Origin,Treatments,Length,Width,Height,Price per Length
Peach Sapphire - Radiant 1.66 Ct. #S15889,https://www.thenaturalsapphirecompany.com/1.66ct-ceylon-sri-lanka-radiant-peach-sapphire-s15889-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15889/image/certified-natural-untreated-ceylon(srilanka)-radiant-peach-sapphire-1.6600-cts-s15889-1-full.jpg,S15889,1501,1.66,$904.22 per Ct.,Peach,Radiant,Eye Clean,Mixed Brilliant,Light,Ceylon (Sri Lanka),No Enhancement,7.4,6.32,3.95,202.83783783783784
Peach Sapphire - Cushion 1.26 Ct. #S6540,https://www.thenaturalsapphirecompany.com/1.26ct-ceylon-sri-lanka-cushion-peach-sapphire-s6540-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s6540/image/certified-natural-ceylon(srilanka)-cushion-peach-sapphire-1.2600-cts-s6540-1-full.jpg,S6540,1512,1.26,"$1,200 per Ct.",Peach,Cushion,Eye Clean,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),Heated,6.87,5.19,3.54,220.0873362445415
Peach Sapphire - Asscher - Octagon 1.57 Ct. #S16286,https://www.thenaturalsapphirecompany.com/1.57ct-ceylon-sri-lanka-asscher-octagon-peach-sapphire-s16286-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s16286/image/certified-natural-ceylon(srilanka)-emeraldcut-peach-sapphire-1.5700-cts-s16286-1-full.jpg,S16286,1520,1.57,$968.15 per Ct.,Peach,Asscher - Octagon,Very Slightly Included,Asscher,Medium,Ceylon (Sri Lanka),Heated,6.88,6.64,3.81,220.93023255813955
Peach Sapphire - Oval 0.95 Ct. #S16936,https://www.thenaturalsapphirecompany.com/0.95ct-ceylon-sri-lanka-oval-peach-sapphire-s16936-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s16936/image/certified-natural-untreated-ceylon(srilanka)-oval-peach-sapphire-0.9500-cts-s16936-1-full.jpg,S16936,1520,0.95,"$1,600 per Ct.",Peach,Oval,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,6.94,5.48,2.96,219.0201729106628
Peach Sapphire - Oval 1.01 Ct. #U14263,https://www.thenaturalsapphirecompany.com/1.01ct-ceylon-sri-lanka-oval-peach-sapphire-u14263-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u14263/image/certified-natural-ceylon-oval-peach-sapphire-1.0100-cts-u14263-1-full.jpg,U14263,1616,1.01,"$1,600 per Ct.",Peach,Oval,Eye Clean,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),Heated,7.06,5.11,3.48,228.89518413597736
Peach Sapphire - Cushion 0.94 Ct. #U14282,https://www.thenaturalsapphirecompany.com/0.94ct-ceylon-sri-lanka-cushion-peach-sapphire-u14282-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u14282/image/certified-natural-untreated-ceylon-cushion-orangishbrown-sapphire-0.9400-cts-u14282-1-full.jpg,U14282,1683,0.94,"$1,790.43 per Ct.",Peach,Cushion,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,6.67,5.21,3.08,252.32383808095952
Peach Sapphire - Oval 1.61 Ct. #S17009,https://www.thenaturalsapphirecompany.com/1.61ct-ceylon-sri-lanka-oval-peach-sapphire-s17009-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17009/image/certified-natural-untreated-ceylon(srilanka)-oval-peach-sapphire-1.6100-cts-s17009-1-full.jpg,S17009,1691,1.61,"$1,050.31 per Ct.",Peach,Oval,Eye Clean,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,8.37,6.32,3.65,202.03106332138591
Peach Sapphire - Oval 1.06 Ct. #U10265,https://www.thenaturalsapphirecompany.com/1.06ct-montana-oval-peach-sapphire-u10265-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u10265/image/certified-natural-montana-oval-peach-sapphire-1.0600-cts-u10265-1-full.jpg,U10265,1696,1.06,"$1,600 per Ct.",Peach,Oval,Slightly Included,Mixed Brilliant,Medium Intense,Montana,Heated,6.44,5.47,4.09,263.35403726708074
Peach Sapphire - Oval 1.65 Ct. #Y5170,https://www.thenaturalsapphirecompany.com/1.65ct-ceylon-sri-lanka-oval-peach-sapphire-y5170-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/y5170/image/certified-natural-ceylon(srilanka)-oval-yellow-sapphire-1.6600-cts-y5170-1-full.jpg,Y5170,1726,1.65,"$1,046.06 per Ct.",Peach,Oval,Very Slightly Included,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),Heated,7.56,6.75,4.47,228.30687830687833
Peach Sapphire - Cushion 1.58 Ct. #U13018,https://www.thenaturalsapphirecompany.com/1.58ct-ceylon-sri-lanka-cushion-peach-sapphire-u13018-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u13018/image/certified-natural-untreated-ceylon-cushion-peach-sapphire-1.5800-cts-u13018-1-full.jpg,U13018,1738,1.58,"$1,100 per Ct.",Peach,Cushion,Very Slightly Included,Mixed Brilliant,Very Light,Ceylon (Sri Lanka),No Enhancement,6.99,6.55,4.01,248.64091559370527
Peach Sapphire - Cushion 1.98 Ct. #Y5149,https://www.thenaturalsapphirecompany.com/1.98ct-ceylon-sri-lanka-cushion-peach-sapphire-y5149-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/y5149/image/certified-natural-untreated-ceylon(srilanka)-cushion-yellow-sapphire-1.9900-cts-y5149-1-full.jpg,Y5149,1782,1.98,$900 per Ct.,Peach,Cushion,Slightly Included,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),Heated,7.99,6.9,4.49,223.0287859824781
Peach Sapphire - Cushion 2.04 Ct. #U14950,https://www.thenaturalsapphirecompany.com/2.04ct-ceylon-sri-lanka-cushion-peach-sapphire-u14950-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u14950/image/certified-natural-untreated-ceylon-cushion-peach-sapphire-2.0400-cts-u14950-1-full.jpg,U14950,1836,2.04,$900 per Ct.,Peach,Cushion,Very Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,7.6,6.43,4.5,241.57894736842107
Peach Sapphire - Cushion 2.08 Ct. #S13711,https://www.thenaturalsapphirecompany.com/2.08ct-ceylon-sri-lanka-cushion-peach-sapphire-s13711-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13711/image/certified-natural-untreated-ceylon(srilanka)-cushion-orange-sapphire-2.0800-cts-s13711-1-full.jpg,S13711,1872,2.08,$900 per Ct.,Peach,Cushion,Very Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),Heated,7.26,6.95,4.33,257.8512396694215
Peach Sapphire - Cushion 1.04 Ct. #S8753,https://www.thenaturalsapphirecompany.com/1.04ct-madagascar-cushion-peach-sapphire-s8753-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s8753/image/certified-natural-untreated-madagascar-cushion-pink-sapphire-1.0400-cts-s8753-1-full.jpg,S8753,1872,1.04,"$1,800 per Ct.",Peach,Cushion,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,No Enhancement,6.31,5.98,3.34,296.6719492868463
Peach Sapphire - Emerald Cut 2.09 Ct. #S11344,https://www.thenaturalsapphirecompany.com/2.09ct-ceylon-sri-lanka-emerald-cut-peach-sapphire-s11344-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11344/image/certified-natural-untreated-ceylon(srilanka)-emerald-peach(yellow-orange)-sapphire-2.0900-cts-s11344-1-full.jpg,S11344,1881,2.09,$900 per Ct.,Peach,Emerald Cut,Very Slightly Included,Emerald Cut,Medium,Ceylon (Sri Lanka),No Enhancement,7.41,5.76,4.54,253.84615384615384
Peach Sapphire - Oval 2.10 Ct. #U14949,https://www.thenaturalsapphirecompany.com/2.10ct-ceylon-sri-lanka-oval-peach-sapphire-u14949-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u14949/image/certified-natural-untreated-ceylon-oval-peach-sapphire-2.1000-cts-u14949-1-full.jpg,U14949,1890,2.10,$900 per Ct.,Peach,Oval,Eye Clean,Mixed Brilliant,Faint,Ceylon (Sri Lanka),No Enhancement,8.94,7.54,3.69,211.40939597315437
Peach Sapphire - Oval 1.75 Ct. #S10943,https://www.thenaturalsapphirecompany.com/1.75ct-ceylon-sri-lanka-oval-peach-sapphire-s10943-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s10943/image/certified-natural-untreated-ceylon(srilanka)-oval-peach-sapphire-1.7500-cts-s10943-1-full.jpg,S10943,1925,1.75,"$1,100 per Ct.",Peach,Oval,Eye Clean,Mixed Brilliant,Light,Ceylon (Sri Lanka),No Enhancement,8.76,6.61,3.49,219.7488584474886
Peach Sapphire - Oval 2.05 Ct. #S14541,https://www.thenaturalsapphirecompany.com/2.05ct-ceylon-sri-lanka-oval-peach-sapphire-s14541-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14541/image/certified-natural-untreated-ceylon(srilanka)-oval-peach-sapphire-2.0200-cts-s14541-1-full.jpg,S14541,1927,2.05,$940 per Ct.,Peach,Oval,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),Heated,8.25,7.1,4.5,233.57575757575756
Peach Sapphire - Oval 2.01 Ct. #U13425,https://www.thenaturalsapphirecompany.com/2.01ct-ceylon-sri-lanka-oval-peach-sapphire-u13425-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u13425/image/certified-natural-untreated-ceylon-oval-peach-sapphire-2.0100-cts-u13425-1-full.jpg,U13425,1990,2.01,$990.05 per Ct.,Peach,Oval,Very Slightly Included,Mixed Brilliant,Very Light,Ceylon (Sri Lanka),No Enhancement,7.73,6.56,4.64,257.4385510996119
Peach Sapphire - Asscher - Octagon 2.00 Ct. #S11341,https://www.thenaturalsapphirecompany.com/2.00ct-ceylon-sri-lanka-asscher-octagon-peach-sapphire-s11341-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11341/image/certified-natural-untreated-ceylon(srilanka)-emerald-peach(yellow-orange)-sapphire-2.0000-cts-s11341-1-full.jpg,S11341,2200,2.00,"$1,100 per Ct.",Peach,Asscher - Octagon,Eye Clean,Asscher,Very Light,Ceylon (Sri Lanka),No Enhancement,7.83,6.89,3.96,280.970625798212
Peach Sapphire - Oval 1.40 Ct. #U16863,https://www.thenaturalsapphirecompany.com/1.40ct-ceylon-sri-lanka-oval-peach-sapphire-u16863-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u16863/image/certified-natural-untreated-ceylon(srilanka)-oval-peach-sapphire-1.4000-cts-u16863-1-full.jpg,U16863,2240,1.40,"$1,600 per Ct.",Peach,Oval,Very Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,7.85,5.28,3.49,285.3503184713376
Peach Sapphire - Oval 2.07 Ct. #U16982,https://www.thenaturalsapphirecompany.com/2.07ct-ceylon-sri-lanka-oval-peach-sapphire-u16982-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u16982/image/certified-natural-untreated-ceylon(srilanka)-oval-peach-sapphire-2.0700-cts-u16982-1-full.jpg,U16982,2277,2.07,"$1,100 per Ct.",Peach,Oval,Very Slightly Included,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),No Enhancement,8.77,7.22,4.18,259.6351197263398
Peach Sapphire - Pear 1.46 Ct. #S16098,https://www.thenaturalsapphirecompany.com/1.46ct-ceylon-sri-lanka-pear-peach-sapphire-s16098-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s16098/image/certified-natural-untreated-ceylon(srilanka)-pear-peach-sapphire-1.4600-cts-s16098-1-full.jpg,S16098,2301,1.46,"$1,576.03 per Ct.",Peach,Pear,Very Slightly Included,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,7.87,5.26,4.82,292.3761118170267
Peach Sapphire - Marquise 1.63 Ct. #S13871,https://www.thenaturalsapphirecompany.com/1.63ct-ceylon-sri-lanka-marquise-peach-sapphire-s13871-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13871/image/certified-natural-untreated-ceylon(srilanka)-marquise-peach-sapphire-1.6300-cts-s13871-1-full.jpg,S13871,2347,1.63,"$1,439.88 per Ct.",Peach,Marquise,Eye Clean,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,10.82,5.53,3.47,216.91312384473198
Peach Sapphire - Heart 2.08 Ct. #S14390,https://www.thenaturalsapphirecompany.com/2.08ct-ceylon-sri-lanka-heart-peach-sapphire-s14390-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14390/image/certified-natural-ceylon(srilanka)-heart-yellow-sapphire-2.0800-cts-s14390-1-full.jpg,S14390,2392,2.08,"$1,150 per Ct.",Peach,Heart,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,6.52,7.55,5.28,366.8711656441718
Peach Sapphire - Cushion 2.01 Ct. #S13706,https://www.thenaturalsapphirecompany.com/2.01ct-ceylon-sri-lanka-cushion-peach-sapphire-s13706-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13706/image/certified-natural-ceylon(srilanka)-cushion-orange-sapphire-2.0100-cts-s13706-1-full.jpg,S13706,2412,2.01,"$1,200 per Ct.",Peach,Cushion,Very Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,7.88,6.6,3.52,306.0913705583756
Peach Sapphire - Pear 2.08 Ct. #S10065,https://www.thenaturalsapphirecompany.com/2.08ct-ceylon-sri-lanka-pear-peach-sapphire-s10065-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s10065/image/certified-natural-ceylon(srilanka)-pear-peach-sapphire-2.0800-cts-s10065-1-full.jpg,S10065,2496,2.08,"$1,200 per Ct.",Peach,Pear,Eye Clean,Mixed Brilliant,Light,Ceylon (Sri Lanka),Heated,10.58,6.88,4.13,235.91682419659736
Peach Sapphire - Oval 2.00 Ct. #S12614,https://www.thenaturalsapphirecompany.com/2.00ct-ceylon-sri-lanka-oval-peach-sapphire-s12614-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s12614/image/certified-natural-ceylon(srilanka)-oval-peach-sapphire-2.0000-cts-s12614-1-full.jpg,S12614,2600,2.00,"$1,300 per Ct.",Peach,Oval,Very Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),Heated,9.31,7.09,3.92,279.26960257787323
Peach Sapphire - Oval 2.45 Ct. #S11297,https://www.thenaturalsapphirecompany.com/2.45ct-ceylon-sri-lanka-oval-peach-sapphire-s11297-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11297/image/certified-natural-untreated-ceylon(srilanka)-oval-peach-sapphire-2.4500-cts-s11297-1-full.jpg,S11297,2695,2.45,"$1,100 per Ct.",Peach,Oval,Very Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,7.96,6.85,5.68,338.5678391959799
Peach Sapphire - Oval 3.01 Ct. #U10378,https://www.thenaturalsapphirecompany.com/3.01ct-ceylon-sri-lanka-oval-peach-sapphire-u10378-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u10378/image/certified-natural-ceylon-oval-peach-sapphire-3.0100-cts-u10378-1-full.jpg,U10378,2709,3.01,$900 per Ct.,Peach,Oval,Slightly Included,Mixed Brilliant,Light,Ceylon (Sri Lanka),Heated,9.07,8.05,5.23,298.67695700110255
Peach Sapphire - Cushion 1.60 Ct. #S10063,https://www.thenaturalsapphirecompany.com/1.60ct-ceylon-sri-lanka-cushion-peach-sapphire-s10063-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s10063/image/certified-natural-ceylon(srilanka)-cushion-peach-sapphire-1.6000-cts-s10063-1-full.jpg,S10063,2800,1.60,"$1,750 per Ct.",Peach,Cushion,Very Slightly Included,Mixed Brilliant,Medium,Ceylon (Sri Lanka),Heated,7.07,7.04,3.55,396.03960396039605
Peach Sapphire - Cushion 1.70 Ct. #S14029,https://www.thenaturalsapphirecompany.com/1.70ct-ceylon-sri-lanka-cushion-peach-sapphire-s14029-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14029/image/certified-natural-untreated-ceylon(srilanka)-cushion-peach-sapphire-1.7000-cts-s14029-1-full.jpg,S14029,2802,1.70,"$1,648.24 per Ct.",Peach,Cushion,Very Slightly Included,Mixed Brilliant,Light,Ceylon (Sri Lanka),No Enhancement,8.02,6.38,3.36,349.3765586034913
Peach Sapphire - Cushion 2.20 Ct. #U15666,https://www.thenaturalsapphirecompany.com/2.20ct-ceylon-sri-lanka-cushion-peach-sapphire-u15666-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u15666/image/certified-natural-untreated-ceylon(srilanka)-cushion-peach-sapphire-2.2000-cts-u15666-1-full.jpg,U15666,2860,2.20,"$1,300 per Ct.",Peach,Cushion,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,8.64,7.09,4.44,331.0185185185185
Peach Sapphire - Asscher - Octagon 2.62 Ct. #U16560,https://www.thenaturalsapphirecompany.com/2.62ct-ceylon-sri-lanka-asscher-octagon-peach-sapphire-u16560-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u16560/image/certified-natural-ceylon(srilanka)-asscher-peach-sapphire-2.6200-cts-u16560-1-full.jpg,U16560,2882,2.62,"$1,100 per Ct.",Peach,Asscher - Octagon,Eye Clean,Step Cut,Medium Light,Ceylon (Sri Lanka),Heated,7.65,6.79,5.45,376.73202614379085
Peach Sapphire - Oval 2.77 Ct. #S7010,https://www.thenaturalsapphirecompany.com/2.77ct-ceylon-sri-lanka-oval-peach-sapphire-s7010-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s7010/image/certified-natural-untreated-ceylon(srilanka)-oval-peach-sapphire-2.7700-cts-s7010-1-full.jpg,S7010,2908,2.77,"$1,049.82 per Ct.",Peach,Oval,Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,8.27,6.77,5.96,351.6324062877872
Peach Sapphire - Heart 1.91 Ct. #S9843,https://www.thenaturalsapphirecompany.com/1.91ct-ceylon-sri-lanka-heart-peach-sapphire-s9843-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s9843/image/certified-natural-untreated-ceylon(srilanka)-heart-peach-sapphire-1.9100-cts-s9843-1-full.jpg,S9843,2960,1.91,"$1,549.74 per Ct.",Peach,Heart,Very Slightly Included,Mixed Brilliant,Light,Ceylon (Sri Lanka),No Enhancement,7.26,8.25,4.14,407.71349862258955
Peach Sapphire - Oval 1.10 Ct. #S15220,https://www.thenaturalsapphirecompany.com/1.10ct-ceylon-sri-lanka-oval-peach-sapphire-s15220-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15220/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-1.1000-cts-s15220-1-full.jpg,S15220,2970,1.10,"$2,700 per Ct.",Peach,Oval,Very Slightly Included,Mixed Brilliant,Medium,Ceylon (Sri Lanka),Heated,7.4,5.48,3.23,401.35135135135135
Peach Sapphire - Radiant 2.14 Ct. #S16925,https://www.thenaturalsapphirecompany.com/2.14ct-ceylon-sri-lanka-radiant-peach-sapphire-s16925-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s16925/image/certified-natural-untreated-ceylon(srilanka)-radiant-peach-sapphire-2.1400-cts-s16925-1-full.jpg,S16925,2996,2.14,"$1,400 per Ct.",Peach,Radiant,Very Slightly Included,Radiant Cut,Medium,Ceylon (Sri Lanka),No Enhancement,8.36,6.62,4.1,358.3732057416268
Peach Sapphire - Oval 1.47 Ct. #S7993,https://www.thenaturalsapphirecompany.com/1.47ct-ceylon-sri-lanka-oval-peach-sapphire-s7993-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s7993/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-1.4700-cts-s7993-1-full.jpg,S7993,2999,1.47,"$2,040.14 per Ct.",Peach,Oval,Very Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,7.9,6.35,3.4,379.62025316455697
Peach Sapphire - Cushion 2.17 Ct. #U15667,https://www.thenaturalsapphirecompany.com/2.17ct-ceylon-sri-lanka-cushion-peach-sapphire-u15667-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u15667/image/certified-natural-untreated-ceylon(srilanka)-cushion-peach-sapphire-2.1700-cts-u15667-1-full.jpg,U15667,3038,2.17,"$1,400 per Ct.",Peach,Cushion,Very Slightly Included,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,8.8,6.75,3.98,345.2272727272727
Peach Sapphire - Princess 2.18 Ct. #U13490,https://www.thenaturalsapphirecompany.com/2.18ct-madagascar-princess-peach-sapphire-u13490-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u13490/image/certified-natural-madagascar-princess-peach-sapphire-2.1800-cts-u13490-1-full.jpg,U13490,3052,2.18,"$1,400 per Ct.",Peach,Princess,Very Slightly Included,Princess Cut,Medium Light,Madagascar,Heated,7.56,7.19,3.82,403.70370370370375
Peach Sapphire - Round 2.51 Ct. #S13762,https://www.thenaturalsapphirecompany.com/2.51ct-ceylon-sri-lanka-round-peach-sapphire-s13762-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13762/image/certified-natural-untreated-ceylon(srilanka)-round-peach-sapphire-2.5100-cts-s13762-1-full.jpg,S13762,3263,2.51,"$1,300 per Ct.",Peach,Round,Very Slightly Included,Mixed Brilliant,Very Light,Ceylon (Sri Lanka),No Enhancement,8.46,8.43,4.26,385.69739952718675
Peach Sapphire - Cushion 3.12 Ct. #S11346,https://www.thenaturalsapphirecompany.com/3.12ct-ceylon-sri-lanka-cushion-peach-sapphire-s11346-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11346/image/certified-natural-ceylon(srilanka)-cushion-peach(yellow-orange)-sapphire-3.1200-cts-s11346-1-full.jpg,S11346,3432,3.12,"$1,100 per Ct.",Peach,Cushion,Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),Heated,8.24,8.23,5.0,416.504854368932
Peach Sapphire - Cushion 2.80 Ct. #S17097,https://www.thenaturalsapphirecompany.com/2.80ct-ceylon-sri-lanka-cushion-peach-sapphire-s17097-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17097/image/certified-natural-ceylon(srilanka)-cushion-pink-sapphire-2.8000-cts-s17097-1-full.jpg,S17097,3640,2.80,"$1,300 per Ct.",Peach,Cushion,Very Slightly Included,Mixed Brilliant,Faint,Ceylon (Sri Lanka),No Enhancement,8.48,7.78,4.72,429.2452830188679
Peach Sapphire - Emerald Cut 3.18 Ct. #U10793,https://www.thenaturalsapphirecompany.com/3.18ct-ceylon-sri-lanka-emerald-cut-peach-sapphire-u10793-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/u10793/image/certified-natural-untreated-ceylon-emeraldcut-orangishyellow-sapphire-3.1800-cts-u10793-1-full.jpg,U10793,3657,3.18,"$1,150 per Ct.",Peach,Emerald Cut,Very Slightly Included,Emerald Cut,Medium Intense,Ceylon (Sri Lanka),No Enhancement,8.15,6.8,5.52,448.71165644171776
Peach Sapphire - Cushion 2.54 Ct. #S14159,https://www.thenaturalsapphirecompany.com/2.54ct-ceylon-sri-lanka-cushion-peach-sapphire-s14159-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14159/image/certified-natural-untreated-ceylon(srilanka)-cushion-peach-sapphire-2.5400-cts-s14159-1-full.jpg,S14159,3703,2.54,"$1,457.87 per Ct.",Peach,Cushion,Eye Clean,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,7.94,7.19,5.19,466.3727959697733
